Entity,Code,Date,retail_and_recreation
Antigua and Barbuda,ATG,2020-03-29,-29.143
Antigua and Barbuda,ATG,2020-03-30,-31.286
Antigua and Barbuda,ATG,2020-03-31,-31.714
Antigua and Barbuda,ATG,2020-04-01,-32
Antigua and Barbuda,ATG,2020-04-02,-40.857
Antigua and Barbuda,ATG,2020-04-03,-50
Antigua and Barbuda,ATG,2020-04-04,-56.714
Antigua and Barbuda,ATG,2020-04-05,-61.286
Antigua and Barbuda,ATG,2020-04-06,-67.143
Antigua and Barbuda,ATG,2020-04-07,-73.714
Antigua and Barbuda,ATG,2020-04-08,-81.286
Antigua and Barbuda,ATG,2020-04-09,-78.286
Antigua and Barbuda,ATG,2020-04-10,-79.571
Antigua and Barbuda,ATG,2020-04-11,-77.857
Antigua and Barbuda,ATG,2020-04-12,-77.286
Antigua and Barbuda,ATG,2020-04-13,-78
Antigua and Barbuda,ATG,2020-04-14,-77.429
Antigua and Barbuda,ATG,2020-04-15,-76
Antigua and Barbuda,ATG,2020-04-16,-76.143
Antigua and Barbuda,ATG,2020-04-17,-72.143
Antigua and Barbuda,ATG,2020-04-18,-72.429
Antigua and Barbuda,ATG,2020-04-19,-71.714
Antigua and Barbuda,ATG,2020-04-20,-69.286
Antigua and Barbuda,ATG,2020-04-21,-68.143
Antigua and Barbuda,ATG,2020-04-22,-67.714
Antigua and Barbuda,ATG,2020-04-23,-66
Antigua and Barbuda,ATG,2020-04-24,-64.286
Antigua and Barbuda,ATG,2020-04-25,-62.143
Antigua and Barbuda,ATG,2020-04-26,-61.143
Antigua and Barbuda,ATG,2020-04-27,-58.714
Antigua and Barbuda,ATG,2020-04-28,-56.857
Antigua and Barbuda,ATG,2020-04-29,-54.571
Antigua and Barbuda,ATG,2020-04-30,-52.714
Antigua and Barbuda,ATG,2020-05-01,-51.286
Antigua and Barbuda,ATG,2020-05-02,-50.143
Antigua and Barbuda,ATG,2020-05-03,-49.286
Antigua and Barbuda,ATG,2020-05-04,-52.143
Antigua and Barbuda,ATG,2020-05-05,-50.571
Antigua and Barbuda,ATG,2020-05-06,-49.286
Antigua and Barbuda,ATG,2020-05-07,-48.857
Antigua and Barbuda,ATG,2020-05-08,-48
Antigua and Barbuda,ATG,2020-05-09,-46.857
Antigua and Barbuda,ATG,2020-05-10,-45.429
Antigua and Barbuda,ATG,2020-05-11,-40.857
Antigua and Barbuda,ATG,2020-05-12,-40.429
Antigua and Barbuda,ATG,2020-05-13,-40.714
Antigua and Barbuda,ATG,2020-05-14,-40.429
Antigua and Barbuda,ATG,2020-05-15,-39.714
Antigua and Barbuda,ATG,2020-05-16,-39.429
Antigua and Barbuda,ATG,2020-05-17,-38.571
Antigua and Barbuda,ATG,2020-05-18,-38
Antigua and Barbuda,ATG,2020-05-19,-37.714
Antigua and Barbuda,ATG,2020-05-20,-37
Antigua and Barbuda,ATG,2020-05-21,-36.857
Antigua and Barbuda,ATG,2020-05-22,-37
Antigua and Barbuda,ATG,2020-05-23,-36.714
Antigua and Barbuda,ATG,2020-05-24,-36
Antigua and Barbuda,ATG,2020-05-25,-35.857
Antigua and Barbuda,ATG,2020-05-26,-35.571
Antigua and Barbuda,ATG,2020-05-27,-35
Antigua and Barbuda,ATG,2020-05-28,-34.143
Antigua and Barbuda,ATG,2020-05-29,-33
Antigua and Barbuda,ATG,2020-05-30,-31.714
Antigua and Barbuda,ATG,2020-05-31,-31.857
Antigua and Barbuda,ATG,2020-06-01,-35.571
Antigua and Barbuda,ATG,2020-06-02,-33.857
Antigua and Barbuda,ATG,2020-06-03,-32.857
Antigua and Barbuda,ATG,2020-06-04,-32.571
Antigua and Barbuda,ATG,2020-06-05,-33
Antigua and Barbuda,ATG,2020-06-06,-34
Antigua and Barbuda,ATG,2020-06-07,-33.857
Antigua and Barbuda,ATG,2020-06-08,-29.714
Antigua and Barbuda,ATG,2020-06-09,-31.571
Antigua and Barbuda,ATG,2020-06-10,-32.714
Antigua and Barbuda,ATG,2020-06-11,-33
Antigua and Barbuda,ATG,2020-06-12,-32.429
Antigua and Barbuda,ATG,2020-06-13,-31.429
Antigua and Barbuda,ATG,2020-06-14,-30.857
Antigua and Barbuda,ATG,2020-06-15,-30.429
Antigua and Barbuda,ATG,2020-06-16,-29.714
Antigua and Barbuda,ATG,2020-06-17,-29.429
Antigua and Barbuda,ATG,2020-06-18,-29.429
Antigua and Barbuda,ATG,2020-06-19,-29.714
Antigua and Barbuda,ATG,2020-06-20,-29.857
Antigua and Barbuda,ATG,2020-06-21,-30.429
Antigua and Barbuda,ATG,2020-06-22,-31
Antigua and Barbuda,ATG,2020-06-23,-31.143
Antigua and Barbuda,ATG,2020-06-24,-30.857
Antigua and Barbuda,ATG,2020-06-25,-31.143
Antigua and Barbuda,ATG,2020-06-26,-31.143
Antigua and Barbuda,ATG,2020-06-27,-31.286
Antigua and Barbuda,ATG,2020-06-28,-31
Antigua and Barbuda,ATG,2020-06-29,-29.857
Antigua and Barbuda,ATG,2020-06-30,-28.429
Antigua and Barbuda,ATG,2020-07-01,-27.714
Antigua and Barbuda,ATG,2020-07-02,-26.429
Antigua and Barbuda,ATG,2020-07-03,-25.571
Antigua and Barbuda,ATG,2020-07-04,-24.857
Antigua and Barbuda,ATG,2020-07-05,-24.143
Antigua and Barbuda,ATG,2020-07-06,-23.857
Antigua and Barbuda,ATG,2020-07-07,-24.857
Antigua and Barbuda,ATG,2020-07-08,-25.286
Antigua and Barbuda,ATG,2020-07-09,-25.571
Antigua and Barbuda,ATG,2020-07-10,-25.857
Antigua and Barbuda,ATG,2020-07-11,-26.571
Antigua and Barbuda,ATG,2020-07-12,-27.286
Antigua and Barbuda,ATG,2020-07-13,-28
Antigua and Barbuda,ATG,2020-07-14,-27.857
Antigua and Barbuda,ATG,2020-07-15,-27.286
Antigua and Barbuda,ATG,2020-07-16,-26.857
Antigua and Barbuda,ATG,2020-07-17,-26.429
Antigua and Barbuda,ATG,2020-07-18,-26.286
Antigua and Barbuda,ATG,2020-07-19,-25.714
Antigua and Barbuda,ATG,2020-07-20,-25.714
Antigua and Barbuda,ATG,2020-07-21,-26.143
Antigua and Barbuda,ATG,2020-07-22,-26.857
Antigua and Barbuda,ATG,2020-07-23,-28.143
Antigua and Barbuda,ATG,2020-07-24,-28.714
Antigua and Barbuda,ATG,2020-07-25,-28.143
Antigua and Barbuda,ATG,2020-07-26,-28.571
Antigua and Barbuda,ATG,2020-07-27,-28.857
Antigua and Barbuda,ATG,2020-07-28,-27.571
Antigua and Barbuda,ATG,2020-07-29,-34.143
Antigua and Barbuda,ATG,2020-07-30,-33
Antigua and Barbuda,ATG,2020-07-31,-31.571
Antigua and Barbuda,ATG,2020-08-01,-30.429
Antigua and Barbuda,ATG,2020-08-02,-28.857
Antigua and Barbuda,ATG,2020-08-03,-32.429
Antigua and Barbuda,ATG,2020-08-04,-36.571
Antigua and Barbuda,ATG,2020-08-05,-27.857
Antigua and Barbuda,ATG,2020-08-06,-26.714
Antigua and Barbuda,ATG,2020-08-07,-27.571
Antigua and Barbuda,ATG,2020-08-08,-28.286
Antigua and Barbuda,ATG,2020-08-09,-28.857
Antigua and Barbuda,ATG,2020-08-10,-24.143
Antigua and Barbuda,ATG,2020-08-11,-20.714
Antigua and Barbuda,ATG,2020-08-12,-21.857
Antigua and Barbuda,ATG,2020-08-13,-22.571
Antigua and Barbuda,ATG,2020-08-14,-22.714
Antigua and Barbuda,ATG,2020-08-15,-23.143
Antigua and Barbuda,ATG,2020-08-16,-23.429
Antigua and Barbuda,ATG,2020-08-17,-23.833
Antigua and Barbuda,ATG,2020-08-18,-23.2
Antigua and Barbuda,ATG,2020-08-19,-23.5
Antigua and Barbuda,ATG,2020-08-20,-24.667
Antigua and Barbuda,ATG,2020-09-13,-8
Antigua and Barbuda,ATG,2020-09-14,-7.25
Antigua and Barbuda,ATG,2020-09-15,-7.2
Antigua and Barbuda,ATG,2020-09-16,-7.667
Antigua and Barbuda,ATG,2020-09-17,-8.286
Antigua and Barbuda,ATG,2020-09-18,-8.857
Antigua and Barbuda,ATG,2020-09-19,-9.571
Antigua and Barbuda,ATG,2020-09-20,-9.429
Antigua and Barbuda,ATG,2020-09-21,-10.429
Antigua and Barbuda,ATG,2020-09-22,-12.143
Antigua and Barbuda,ATG,2020-09-23,-13.286
Antigua and Barbuda,ATG,2020-09-24,-14.286
Antigua and Barbuda,ATG,2020-09-25,-15
Antigua and Barbuda,ATG,2020-09-26,-16
Antigua and Barbuda,ATG,2020-09-27,-17.571
Antigua and Barbuda,ATG,2020-09-28,-18
Antigua and Barbuda,ATG,2020-09-29,-17.571
Antigua and Barbuda,ATG,2020-09-30,-17.143
Antigua and Barbuda,ATG,2020-10-01,-17.286
Antigua and Barbuda,ATG,2020-10-02,-16.571
Antigua and Barbuda,ATG,2020-10-03,-15.286
Antigua and Barbuda,ATG,2020-10-04,-14.286
Antigua and Barbuda,ATG,2020-10-05,-13.714
Antigua and Barbuda,ATG,2020-10-06,-13.857
Antigua and Barbuda,ATG,2020-10-07,-13.286
Antigua and Barbuda,ATG,2020-10-08,-11.571
Antigua and Barbuda,ATG,2020-10-09,-11.857
Antigua and Barbuda,ATG,2020-10-10,-12.286
Antigua and Barbuda,ATG,2020-10-11,-11.714
Antigua and Barbuda,ATG,2020-10-12,-12
Antigua and Barbuda,ATG,2020-10-13,-11.857
Antigua and Barbuda,ATG,2020-10-14,-11.571
Antigua and Barbuda,ATG,2020-10-15,-12
Antigua and Barbuda,ATG,2020-10-16,-12.143
Antigua and Barbuda,ATG,2020-10-17,-12.143
Antigua and Barbuda,ATG,2020-10-18,-12.857
Antigua and Barbuda,ATG,2020-10-19,-12.714
Antigua and Barbuda,ATG,2020-10-20,-13
Antigua and Barbuda,ATG,2020-10-21,-13.714
Antigua and Barbuda,ATG,2020-10-22,-13.857
Antigua and Barbuda,ATG,2020-10-23,-13.429
Antigua and Barbuda,ATG,2020-10-24,-13.857
Antigua and Barbuda,ATG,2020-10-25,-13.857
Antigua and Barbuda,ATG,2020-10-26,-13.714
Antigua and Barbuda,ATG,2020-10-27,-12.714
Antigua and Barbuda,ATG,2020-10-28,-12
Antigua and Barbuda,ATG,2020-10-29,-11
Antigua and Barbuda,ATG,2020-10-30,-10
Antigua and Barbuda,ATG,2020-10-31,-8.286
Antigua and Barbuda,ATG,2020-11-01,-6.429
Antigua and Barbuda,ATG,2020-11-02,-11.429
Antigua and Barbuda,ATG,2020-11-03,-10.571
Antigua and Barbuda,ATG,2020-11-04,-10.286
Antigua and Barbuda,ATG,2020-11-05,-10.714
Antigua and Barbuda,ATG,2020-11-06,-11.714
Antigua and Barbuda,ATG,2020-11-07,-12.714
Antigua and Barbuda,ATG,2020-11-08,-14
Antigua and Barbuda,ATG,2020-11-09,-9.857
Antigua and Barbuda,ATG,2020-11-10,-17.857
Antigua and Barbuda,ATG,2020-11-11,-20.857
Antigua and Barbuda,ATG,2020-11-12,-21.429
Antigua and Barbuda,ATG,2020-11-13,-20.857
Antigua and Barbuda,ATG,2020-11-14,-20.429
Antigua and Barbuda,ATG,2020-11-15,-20.429
Antigua and Barbuda,ATG,2020-11-16,-20.143
Antigua and Barbuda,ATG,2020-11-17,-13.714
Antigua and Barbuda,ATG,2020-11-18,-11.286
Antigua and Barbuda,ATG,2020-11-19,-10.714
Antigua and Barbuda,ATG,2020-11-20,-11
Antigua and Barbuda,ATG,2020-11-21,-11.714
Antigua and Barbuda,ATG,2020-11-22,-11.857
Antigua and Barbuda,ATG,2020-11-23,-11.571
Antigua and Barbuda,ATG,2020-11-24,-11.286
Antigua and Barbuda,ATG,2020-11-25,-11.286
Antigua and Barbuda,ATG,2020-11-26,-11.143
Antigua and Barbuda,ATG,2020-11-27,-10.571
Antigua and Barbuda,ATG,2020-11-28,-9.571
Antigua and Barbuda,ATG,2020-11-29,-9
Antigua and Barbuda,ATG,2020-11-30,-8
Antigua and Barbuda,ATG,2020-12-01,-7.143
Antigua and Barbuda,ATG,2020-12-02,-6
Antigua and Barbuda,ATG,2020-12-03,-4.857
Antigua and Barbuda,ATG,2020-12-04,-5.143
Antigua and Barbuda,ATG,2020-12-05,-4.857
Antigua and Barbuda,ATG,2020-12-06,-4.714
Antigua and Barbuda,ATG,2020-12-07,-4.571
Antigua and Barbuda,ATG,2020-12-08,-4
Antigua and Barbuda,ATG,2020-12-09,-9.857
Antigua and Barbuda,ATG,2020-12-10,-10.143
Antigua and Barbuda,ATG,2020-12-11,-9
Antigua and Barbuda,ATG,2020-12-12,-8
Antigua and Barbuda,ATG,2020-12-13,-6.143
Antigua and Barbuda,ATG,2020-12-14,-6.143
Antigua and Barbuda,ATG,2020-12-15,-5.857
Antigua and Barbuda,ATG,2020-12-16,0.429
Antigua and Barbuda,ATG,2020-12-17,1
Antigua and Barbuda,ATG,2020-12-18,2.429
Antigua and Barbuda,ATG,2020-12-19,3.857
Antigua and Barbuda,ATG,2020-12-20,7.143
Antigua and Barbuda,ATG,2020-12-21,8.857
Antigua and Barbuda,ATG,2020-12-22,10.429
Antigua and Barbuda,ATG,2020-12-23,13.286
Antigua and Barbuda,ATG,2020-12-24,17.857
Antigua and Barbuda,ATG,2020-12-25,7.571
Antigua and Barbuda,ATG,2020-12-26,2.429
Antigua and Barbuda,ATG,2020-12-27,-3.286
Antigua and Barbuda,ATG,2020-12-28,-10.714
Antigua and Barbuda,ATG,2020-12-29,-12
Antigua and Barbuda,ATG,2020-12-30,-14
Antigua and Barbuda,ATG,2020-12-31,-17.143
Antigua and Barbuda,ATG,2021-01-01,-16.143
Antigua and Barbuda,ATG,2021-01-02,-13.857
Antigua and Barbuda,ATG,2021-01-03,-13.571
Antigua and Barbuda,ATG,2021-01-04,-7.857
Antigua and Barbuda,ATG,2021-01-05,-9.143
Antigua and Barbuda,ATG,2021-01-06,-10.714
Antigua and Barbuda,ATG,2021-01-07,-12.857
Antigua and Barbuda,ATG,2021-01-08,-6
Antigua and Barbuda,ATG,2021-01-09,-5.857
Antigua and Barbuda,ATG,2021-01-10,-5.429
Antigua and Barbuda,ATG,2021-01-11,-5.429
Antigua and Barbuda,ATG,2021-01-12,-6
Antigua and Barbuda,ATG,2021-01-13,-7.143
Antigua and Barbuda,ATG,2021-01-14,-7.857
Antigua and Barbuda,ATG,2021-01-15,-8.429
Antigua and Barbuda,ATG,2021-01-16,-9.714
Antigua and Barbuda,ATG,2021-01-17,-10.571
Antigua and Barbuda,ATG,2021-01-18,-11.857
Antigua and Barbuda,ATG,2021-01-19,-12.571
Antigua and Barbuda,ATG,2021-01-20,-12.714
Antigua and Barbuda,ATG,2021-01-21,-13.143
Antigua and Barbuda,ATG,2021-01-22,-13.143
Antigua and Barbuda,ATG,2021-01-23,-13
Antigua and Barbuda,ATG,2021-01-24,-13.143
Antigua and Barbuda,ATG,2021-01-25,-13
Antigua and Barbuda,ATG,2021-01-26,-12.857
Argentina,ARG,2020-02-17,-5
Argentina,ARG,2020-02-18,-3
Argentina,ARG,2020-02-19,-2.2
Argentina,ARG,2020-02-20,-1.833
Argentina,ARG,2020-02-21,-1.143
Argentina,ARG,2020-02-22,-0.429
Argentina,ARG,2020-02-23,2.429
Argentina,ARG,2020-02-24,2.429
Argentina,ARG,2020-02-25,-0.857
Argentina,ARG,2020-02-26,-0.857
Argentina,ARG,2020-02-27,-1
Argentina,ARG,2020-02-28,-1
Argentina,ARG,2020-02-29,-1.143
Argentina,ARG,2020-03-01,-3.571
Argentina,ARG,2020-03-02,-2
Argentina,ARG,2020-03-03,0.857
Argentina,ARG,2020-03-04,0.571
Argentina,ARG,2020-03-05,0.857
Argentina,ARG,2020-03-06,1.286
Argentina,ARG,2020-03-07,1.286
Argentina,ARG,2020-03-08,2.143
Argentina,ARG,2020-03-09,2.143
Argentina,ARG,2020-03-10,2.571
Argentina,ARG,2020-03-11,0.429
Argentina,ARG,2020-03-12,-0.286
Argentina,ARG,2020-03-13,-1.857
Argentina,ARG,2020-03-14,-5.286
Argentina,ARG,2020-03-15,-9.857
Argentina,ARG,2020-03-16,-13.857
Argentina,ARG,2020-03-17,-20.143
Argentina,ARG,2020-03-18,-24
Argentina,ARG,2020-03-19,-29.429
Argentina,ARG,2020-03-20,-39.857
Argentina,ARG,2020-03-21,-49
Argentina,ARG,2020-03-22,-57.286
Argentina,ARG,2020-03-23,-66
Argentina,ARG,2020-03-24,-72.714
Argentina,ARG,2020-03-25,-78.286
Argentina,ARG,2020-03-26,-84.143
Argentina,ARG,2020-03-27,-84.571
Argentina,ARG,2020-03-28,-84.429
Argentina,ARG,2020-03-29,-84.286
Argentina,ARG,2020-03-30,-83.286
Argentina,ARG,2020-03-31,-82.857
Argentina,ARG,2020-04-01,-82.429
Argentina,ARG,2020-04-02,-81.857
Argentina,ARG,2020-04-03,-81.286
Argentina,ARG,2020-04-04,-80.571
Argentina,ARG,2020-04-05,-80.143
Argentina,ARG,2020-04-06,-79.286
Argentina,ARG,2020-04-07,-78.857
Argentina,ARG,2020-04-08,-79.286
Argentina,ARG,2020-04-09,-79.857
Argentina,ARG,2020-04-10,-81.714
Argentina,ARG,2020-04-11,-82.714
Argentina,ARG,2020-04-12,-83.286
Argentina,ARG,2020-04-13,-84.429
Argentina,ARG,2020-04-14,-84.286
Argentina,ARG,2020-04-15,-84.143
Argentina,ARG,2020-04-16,-84.143
Argentina,ARG,2020-04-17,-83.143
Argentina,ARG,2020-04-18,-83.286
Argentina,ARG,2020-04-19,-83.571
Argentina,ARG,2020-04-20,-83.571
Argentina,ARG,2020-04-21,-83.714
Argentina,ARG,2020-04-22,-84
Argentina,ARG,2020-04-23,-84
Argentina,ARG,2020-04-24,-84
Argentina,ARG,2020-04-25,-84.143
Argentina,ARG,2020-04-26,-84
Argentina,ARG,2020-04-27,-84.143
Argentina,ARG,2020-04-28,-84.429
Argentina,ARG,2020-04-29,-84
Argentina,ARG,2020-04-30,-82.857
Argentina,ARG,2020-05-01,-83.857
Argentina,ARG,2020-05-02,-82.857
Argentina,ARG,2020-05-03,-82.571
Argentina,ARG,2020-05-04,-81.571
Argentina,ARG,2020-05-05,-80.429
Argentina,ARG,2020-05-06,-79.714
Argentina,ARG,2020-05-07,-79.429
Argentina,ARG,2020-05-08,-76.857
Argentina,ARG,2020-05-09,-76.286
Argentina,ARG,2020-05-10,-75.714
Argentina,ARG,2020-05-11,-74.857
Argentina,ARG,2020-05-12,-74
Argentina,ARG,2020-05-13,-73.286
Argentina,ARG,2020-05-14,-72.857
Argentina,ARG,2020-05-15,-72.571
Argentina,ARG,2020-05-16,-72.143
Argentina,ARG,2020-05-17,-71.857
Argentina,ARG,2020-05-18,-71.571
Argentina,ARG,2020-05-19,-71.286
Argentina,ARG,2020-05-20,-71.143
Argentina,ARG,2020-05-21,-71.286
Argentina,ARG,2020-05-22,-71.286
Argentina,ARG,2020-05-23,-71
Argentina,ARG,2020-05-24,-70.857
Argentina,ARG,2020-05-25,-72.857
Argentina,ARG,2020-05-26,-72.714
Argentina,ARG,2020-05-27,-72.571
Argentina,ARG,2020-05-28,-72.143
Argentina,ARG,2020-05-29,-71.714
Argentina,ARG,2020-05-30,-71.857
Argentina,ARG,2020-05-31,-71.857
Argentina,ARG,2020-06-01,-69.571
Argentina,ARG,2020-06-02,-69.429
Argentina,ARG,2020-06-03,-69.286
Argentina,ARG,2020-06-04,-69.143
Argentina,ARG,2020-06-05,-68.857
Argentina,ARG,2020-06-06,-68.143
Argentina,ARG,2020-06-07,-67.571
Argentina,ARG,2020-06-08,-66.857
Argentina,ARG,2020-06-09,-66.143
Argentina,ARG,2020-06-10,-65.143
Argentina,ARG,2020-06-11,-64.143
Argentina,ARG,2020-06-12,-63.286
Argentina,ARG,2020-06-13,-62.571
Argentina,ARG,2020-06-14,-62
Argentina,ARG,2020-06-15,-63.857
Argentina,ARG,2020-06-16,-63.143
Argentina,ARG,2020-06-17,-63.143
Argentina,ARG,2020-06-18,-63.143
Argentina,ARG,2020-06-19,-62.714
Argentina,ARG,2020-06-20,-62.429
Argentina,ARG,2020-06-21,-62.429
Argentina,ARG,2020-06-22,-60.571
Argentina,ARG,2020-06-23,-61.286
Argentina,ARG,2020-06-24,-61.571
Argentina,ARG,2020-06-25,-61.857
Argentina,ARG,2020-06-26,-62.429
Argentina,ARG,2020-06-27,-62.714
Argentina,ARG,2020-06-28,-62.857
Argentina,ARG,2020-06-29,-62.429
Argentina,ARG,2020-06-30,-62.286
Argentina,ARG,2020-07-01,-62.286
Argentina,ARG,2020-07-02,-62.143
Argentina,ARG,2020-07-03,-62
Argentina,ARG,2020-07-04,-61.857
Argentina,ARG,2020-07-05,-61.571
Argentina,ARG,2020-07-06,-61.571
Argentina,ARG,2020-07-07,-61.286
Argentina,ARG,2020-07-08,-60
Argentina,ARG,2020-07-09,-61.571
Argentina,ARG,2020-07-10,-62.429
Argentina,ARG,2020-07-11,-62.286
Argentina,ARG,2020-07-12,-62.286
Argentina,ARG,2020-07-13,-61.857
Argentina,ARG,2020-07-14,-61.429
Argentina,ARG,2020-07-15,-61.857
Argentina,ARG,2020-07-16,-59.714
Argentina,ARG,2020-07-17,-58.143
Argentina,ARG,2020-07-18,-57.714
Argentina,ARG,2020-07-19,-57
Argentina,ARG,2020-07-20,-56.286
Argentina,ARG,2020-07-21,-56.571
Argentina,ARG,2020-07-22,-57
Argentina,ARG,2020-07-23,-57.571
Argentina,ARG,2020-07-24,-58
Argentina,ARG,2020-07-25,-58.143
Argentina,ARG,2020-07-26,-58.429
Argentina,ARG,2020-07-27,-59
Argentina,ARG,2020-07-28,-58.571
Argentina,ARG,2020-07-29,-57.857
Argentina,ARG,2020-07-30,-57.143
Argentina,ARG,2020-07-31,-56.571
Argentina,ARG,2020-08-01,-56
Argentina,ARG,2020-08-02,-55.429
Argentina,ARG,2020-08-03,-55.286
Argentina,ARG,2020-08-04,-55
Argentina,ARG,2020-08-05,-54.714
Argentina,ARG,2020-08-06,-54.571
Argentina,ARG,2020-08-07,-54.714
Argentina,ARG,2020-08-08,-54.714
Argentina,ARG,2020-08-09,-55
Argentina,ARG,2020-08-10,-54.429
Argentina,ARG,2020-08-11,-54.143
Argentina,ARG,2020-08-12,-53.857
Argentina,ARG,2020-08-13,-53.143
Argentina,ARG,2020-08-14,-52.286
Argentina,ARG,2020-08-15,-51.143
Argentina,ARG,2020-08-16,-50
Argentina,ARG,2020-08-17,-52.571
Argentina,ARG,2020-08-18,-52.714
Argentina,ARG,2020-08-19,-53.429
Argentina,ARG,2020-08-20,-54.143
Argentina,ARG,2020-08-21,-54.714
Argentina,ARG,2020-08-22,-55.714
Argentina,ARG,2020-08-23,-56.714
Argentina,ARG,2020-08-24,-54.571
Argentina,ARG,2020-08-25,-55
Argentina,ARG,2020-08-26,-55.286
Argentina,ARG,2020-08-27,-55.143
Argentina,ARG,2020-08-28,-55.286
Argentina,ARG,2020-08-29,-56
Argentina,ARG,2020-08-30,-56.143
Argentina,ARG,2020-08-31,-56.429
Argentina,ARG,2020-09-01,-56.714
Argentina,ARG,2020-09-02,-57.286
Argentina,ARG,2020-09-03,-57.429
Argentina,ARG,2020-09-04,-57.143
Argentina,ARG,2020-09-05,-56.286
Argentina,ARG,2020-09-06,-56.286
Argentina,ARG,2020-09-07,-55.714
Argentina,ARG,2020-09-08,-54.857
Argentina,ARG,2020-09-09,-53.571
Argentina,ARG,2020-09-10,-53
Argentina,ARG,2020-09-11,-52.857
Argentina,ARG,2020-09-12,-52.857
Argentina,ARG,2020-09-13,-52.429
Argentina,ARG,2020-09-14,-52.429
Argentina,ARG,2020-09-15,-52.429
Argentina,ARG,2020-09-16,-52.286
Argentina,ARG,2020-09-17,-52.429
Argentina,ARG,2020-09-18,-52.429
Argentina,ARG,2020-09-19,-52.429
Argentina,ARG,2020-09-20,-52.429
Argentina,ARG,2020-09-21,-52.429
Argentina,ARG,2020-09-22,-52.714
Argentina,ARG,2020-09-23,-53.143
Argentina,ARG,2020-09-24,-53.714
Argentina,ARG,2020-09-25,-54.714
Argentina,ARG,2020-09-26,-55.857
Argentina,ARG,2020-09-27,-57
Argentina,ARG,2020-09-28,-58.286
Argentina,ARG,2020-09-29,-58.143
Argentina,ARG,2020-09-30,-58
Argentina,ARG,2020-10-01,-57.714
Argentina,ARG,2020-10-02,-57
Argentina,ARG,2020-10-03,-56.143
Argentina,ARG,2020-10-04,-55.714
Argentina,ARG,2020-10-05,-54.429
Argentina,ARG,2020-10-06,-53.857
Argentina,ARG,2020-10-07,-53.143
Argentina,ARG,2020-10-08,-52.286
Argentina,ARG,2020-10-09,-51.571
Argentina,ARG,2020-10-10,-50.571
Argentina,ARG,2020-10-11,-49.571
Argentina,ARG,2020-10-12,-51.429
Argentina,ARG,2020-10-13,-51.286
Argentina,ARG,2020-10-14,-51.143
Argentina,ARG,2020-10-15,-51
Argentina,ARG,2020-10-16,-50.429
Argentina,ARG,2020-10-17,-49.714
Argentina,ARG,2020-10-18,-49.143
Argentina,ARG,2020-10-19,-48
Argentina,ARG,2020-10-20,-49
Argentina,ARG,2020-10-21,-49.714
Argentina,ARG,2020-10-22,-50.857
Argentina,ARG,2020-10-23,-51.571
Argentina,ARG,2020-10-24,-52.571
Argentina,ARG,2020-10-25,-54.286
Argentina,ARG,2020-10-26,-53.143
Argentina,ARG,2020-10-27,-52.143
Argentina,ARG,2020-10-28,-52
Argentina,ARG,2020-10-29,-51.143
Argentina,ARG,2020-10-30,-50.857
Argentina,ARG,2020-10-31,-50.286
Argentina,ARG,2020-11-01,-48.286
Argentina,ARG,2020-11-02,-48.143
Argentina,ARG,2020-11-03,-47.714
Argentina,ARG,2020-11-04,-46.857
Argentina,ARG,2020-11-05,-46.143
Argentina,ARG,2020-11-06,-45.429
Argentina,ARG,2020-11-07,-44.857
Argentina,ARG,2020-11-08,-44.714
Argentina,ARG,2020-11-09,-44.286
Argentina,ARG,2020-11-10,-44
Argentina,ARG,2020-11-11,-43.571
Argentina,ARG,2020-11-12,-43.571
Argentina,ARG,2020-11-13,-43.571
Argentina,ARG,2020-11-14,-44
Argentina,ARG,2020-11-15,-43.714
Argentina,ARG,2020-11-16,-43.571
Argentina,ARG,2020-11-17,-43.857
Argentina,ARG,2020-11-18,-44
Argentina,ARG,2020-11-19,-43.714
Argentina,ARG,2020-11-20,-43.429
Argentina,ARG,2020-11-21,-42.714
Argentina,ARG,2020-11-22,-42
Argentina,ARG,2020-11-23,-44.286
Argentina,ARG,2020-11-24,-44.429
Argentina,ARG,2020-11-25,-44.571
Argentina,ARG,2020-11-26,-44.857
Argentina,ARG,2020-11-27,-45
Argentina,ARG,2020-11-28,-45.857
Argentina,ARG,2020-11-29,-46.714
Argentina,ARG,2020-11-30,-44.143
Argentina,ARG,2020-12-01,-43.143
Argentina,ARG,2020-12-02,-42.857
Argentina,ARG,2020-12-03,-41.857
Argentina,ARG,2020-12-04,-40.714
Argentina,ARG,2020-12-05,-38.429
Argentina,ARG,2020-12-06,-36.286
Argentina,ARG,2020-12-07,-36.286
Argentina,ARG,2020-12-08,-38.429
Argentina,ARG,2020-12-09,-37.143
Argentina,ARG,2020-12-10,-37
Argentina,ARG,2020-12-11,-37
Argentina,ARG,2020-12-12,-37.571
Argentina,ARG,2020-12-13,-38.714
Argentina,ARG,2020-12-14,-37.429
Argentina,ARG,2020-12-15,-34.143
Argentina,ARG,2020-12-16,-33.857
Argentina,ARG,2020-12-17,-33.143
Argentina,ARG,2020-12-18,-32.571
Argentina,ARG,2020-12-19,-31.571
Argentina,ARG,2020-12-20,-30
Argentina,ARG,2020-12-21,-27.857
Argentina,ARG,2020-12-22,-25.571
Argentina,ARG,2020-12-23,-22.714
Argentina,ARG,2020-12-24,-23.286
Argentina,ARG,2020-12-25,-30.143
